[6789, 143, 887, 143, 5265, 565, 12891]
[8610, 935, 8357, 648, 10166, 1096, 5590]
[10816, 751, 1913, 368, 12974, 1263, 14620]
[5338, 976, 12223, 721, 8269, 86, 10418]
[4228, 1147, 10532, 180, 4228, 976, 12223]
[12147, 78, 1483, 1164, 1052, 838, 4037]
[1445, 595, 11231, 3, 1958, 330, 8403]
[13425, 143, 13554, 414, 4184, 1003, 3237]
[13925, 1122, 3533, 1122, 247, 143, 9077]
[12033, 721, 8269, 86, 6895, 781, 14290]
[10006, 1088, 220, 745, 6817, 1088, 5305]
[14434, 1201, 14369, 1122, 14646, 1122, 8431]
[1111, 1296, 10515, 200, 13818, 136, 10355]
[4598, 326, 13694, 1259, 14883, 637, 3325]
[9591, 421, 1483, 1164, 1017, 1123, 6856]
[7229, 368, 2383, 384, 5115, 624, 10567]
[10596, 1273, 5256, 1164, 5855, 296, 13346]
[5662, 1334, 14326, 1257, 7947, 923, 13451]
[9132, 395, 10495, 1267, 6526, 1103, 7516]
[7047, 13, 7555, 246, 12501, 877, 9534]
[9123, 53, 12937, 1164, 10466, 721, 8269]
[13281, 1176, 1025, 318, 3325, 35, 5688]
[10093, 751, 13101, 1267, 1391, 1103, 1228]
[14454, 832, 12223, 326, 1065, 712, 2160]
[4347, 571, 2929, 136, 1650, 853, 5872]
[11194, 1111, 10096, 136, 11258, 1111, 12530]
[4050, 442, 10112, 892, 12527, 429, 347]
[9156, 144, 2302, 820, 8304, 963, 5823]
[11579, 887, 4746, 246, 14363, 387, 6547]
[807, 548, 14933, 363, 8187, 333, 995]
[10703, 1296, 125, 1122, 2086, 684, 470]
[12308, 565, 4188, 508, 2667, 971, 8707]
[9983, 1139, 13236, 727, 733, 814, 10254]
[11954, 471, 3070, 814, 13531, 248, 13694]
[11368, 853, 977, 1142, 11368, 624, 5457]
[12612, 384, 3198, 624, 9696, 892, 4626]
[6117, 619, 11845, 329, 13244, 421, 5590]
[7570, 591, 5823, 1053, 4358, 1147, 12374]
[6041, 192, 7555, 246, 9975, 887, 4746]
[5677, 65, 11218, 1296, 5607, 589, 11218]
[230, 1180, 5590, 548, 3457, 845, 7529]
[11612, 58, 3197, 93, 7153, 1142, 2493]
[9186, 694, 12991, 788, 8596, 330, 8403]
[10098, 1096, 2331, 78, 7285, 354, 8272]
[6159, 330, 11231, 530, 2344, 472, 7929]
[14173, 296, 13346, 792, 13476, 814, 1619]
[3111, 381, 2119, 246, 9802, 887, 2119]
[14702, 1164, 1610, 346, 3325, 721, 9781]
[8489, 1147, 14243, 1142, 10641, 853, 5866]
[9827, 875, 9164, 853, 4513, 74, 11781]
[13031, 1340, 5341, 336, 3071, 200, 1060]
[428, 922, 1657, 716, 8903, 922, 9847]
[3400, 1170, 6299, 50, 11767, 187, 6299]
[11462, 93, 8459, 1142, 726, 853, 5859]
[1154, 462, 4481, 459, 4389, 1263, 5313]
[5818, 421, 11040, 421, 3457, 1339, 5256]
[3505, 887, 4746, 665, 10486, 887, 2119]
[521, 37, 194, 1, 3325, 35, 6005]
[4226, 199, 11666, 8, 4791, 199, 6739]
[7118, 1317, 8267, 958, 5209, 520, 1545]
[3922, 74, 4826, 805, 3381, 516, 11509]
[14516, 376, 7524, 635, 6856, 85, 2274]
[8576, 193, 6658, 595, 2536, 3, 7269]
[14568, 853, 12479, 565, 8384, 508, 11125]
[13607, 721, 8269, 86, 627, 1058, 9028]
[7599, 136, 5938, 853, 7581, 589, 9633]
[14432, 136, 5867, 624, 8976, 1340, 14733]
[886, 188, 3325, 35, 5590, 1339, 3320]
[9375, 853, 6783, 1142, 3344, 624, 3600]
[9768, 624, 1686, 875, 65, 624, 5939]
[11348, 76, 8342, 87, 4087, 912, 9502]
[14478, 326, 1362, 712, 3781, 1140, 1685]
[3581, 721, 8269, 86, 10399, 421, 5590]
[10590, 296, 3534, 1207, 10729, 242, 3782]
[1908, 54, 3064, 1164, 3082, 976, 12223]
[309, 1201, 13033, 875, 14777, 1111, 13709]
[2366, 421, 10160, 421, 8939, 845, 146]
[7706, 520, 8202, 1245, 8621, 1168, 11625]
[7248, 565, 3791, 508, 2689, 204, 13700]
[2339, 421, 4037, 421, 6856, 1339, 11425]
[13163, 1001, 2833, 134, 6773, 134, 7123]
[12468, 1053, 12493, 1147, 1150, 684, 470]
[384, 1038, 13469, 1322, 9554, 156, 7529]
[12378, 387, 6547, 246, 14110, 387, 6547]
[747, 565, 749, 508, 352, 565, 7585]
[738, 1096, 9163, 960, 3325, 35, 6005]
[776, 1147, 11760, 565, 4415, 508, 5857]
[11188, 495, 1416, 853, 6367, 48, 14707]
[8908, 887, 6547, 665, 5031, 1194, 6781]
[11840, 190, 12126, 470, 4432, 190, 1470]
[7057, 935, 733, 1180, 11981, 385, 3325]
[5855, 188, 6410, 721, 9781, 86, 6256]
[11262, 381, 4746, 665, 12407, 192, 4746]
[12398, 1226, 10557, 751, 1705, 1142, 3729]
[2744, 548, 12633, 52, 789, 316, 8681]
[2145, 1138, 13088, 254, 14252, 648, 6468]
[5348, 1255, 3325, 35, 7746, 421, 13162]
[674, 1164, 5472, 788, 317, 973, 13556]
[9019, 1138, 14764, 277, 4227, 277, 13911]
[9964, 421, 3457, 85, 7564, 786, 10996]
[5720, 1014, 14618, 1296, 3362, 565, 14398]
[4934, 751, 1923, 1138, 13088, 277, 9367]
[4445, 514, 12223, 1052, 207, 53, 5590]
[7397, 948, 5590, 354, 14775, 536, 1674]
[8158, 1058, 12258, 1122, 6315, 950, 13248]
[12957, 805, 1714, 330, 1470, 866, 10592]
[11683, 136, 9352, 853, 12385, 1053, 6273]
[14020, 909, 1303, 1168, 13997, 416, 12644]
[6881, 1122, 11787, 1122, 6881, 241, 14147]
[5014, 705, 10243, 1207, 12927, 296, 12795]
[2029, 968, 6098, 495, 14575, 624, 14289]
[9734, 1096, 9163, 1128, 3970, 898, 9405]
[12321, 516, 10972, 58, 9045, 93, 3869]
[9173, 53, 6856, 548, 3279, 548, 6278]
[3181, 844, 9034, 65, 4835, 375, 4719]
[12233, 1142, 7701, 624, 5545, 589, 11279]
[14549, 1138, 13088, 254, 14005, 1296, 259]
[6477, 73, 2226, 421, 9302, 1164, 4805]
[14091, 421, 371, 1164, 14091, 1128, 12216]
[11897, 948, 6856, 1218, 13755, 174, 5330]
[9662, 200, 4530, 751, 1442, 53, 5590]
[4426, 1296, 7991, 1142, 3198, 520, 706]
[11506, 516, 10814, 93, 12174, 565, 13361]
[3760, 573, 4911, 1096, 13472, 648, 9589]
[4458, 143, 12489, 1122, 10774, 1340, 2694]
[7512, 871, 13190, 15, 1399, 1018, 10002]
[3236, 421, 5241, 52, 6100, 316, 9163]
[12553, 93, 10859, 190, 12623, 3, 6274]
[13450, 725, 8542, 543, 14210, 665, 10533]
[279, 624, 8220, 721, 9781, 86, 5330]
[11397, 421, 3064, 1164, 8567, 1, 3325]
[7399, 1008, 10821, 204, 2838, 1008, 10821]
[9940, 684, 470, 42, 3910, 368, 12232]
[14918, 3, 3643, 330, 8647, 472, 6301]
[7773, 203, 12068, 1122, 9933, 684, 470]
[4171, 1080, 9410, 302, 5346, 844, 11117]
[7641, 474, 6963, 648, 9759, 1096, 9992]
[8580, 875, 14045, 1014, 14242, 1201, 8021]
[11840, 721, 8269, 86, 375, 1138, 13088]
[2738, 421, 11690, 548, 4535, 52, 1071]
[4777, 516, 7351, 93, 6658, 721, 8269]
[5431, 1053, 7106, 488, 12223, 326, 8650]
[8166, 319, 8316, 1122, 6240, 1122, 2368]
[12261, 233, 12937, 85, 13591, 635, 6933]
[11388, 565, 10903, 508, 11388, 498, 5372]
[6515, 595, 6981, 193, 13258, 484, 8403]
[2299, 381, 6547, 665, 11086, 887, 4746]
[10651, 516, 11834, 93, 6454, 104, 1697]
[5977, 875, 4684, 1111, 6257, 1080, 12986]
[9656, 1226, 4856, 935, 733, 814, 10761]
[12939, 387, 2119, 246, 7734, 387, 4746]
[9819, 844, 12329, 648, 8985, 1096, 5590]
[12046, 1081, 10531, 692, 1009, 562, 8464]
[4206, 832, 12223, 1158, 5590, 1164, 5990]
[11675, 421, 11458, 1147, 9636, 104, 1208]
[12030, 611, 4055, 879, 6384, 1138, 13088]
[4646, 1096, 5590, 1164, 6446, 1011, 34]
[326, 516, 3524, 58, 4643, 93, 1122]
[11443, 968, 7843, 495, 14065, 624, 4495]
[5449, 856, 3442, 65, 7137, 991, 14458]
[1163, 53, 5590, 1164, 3548, 360, 3325]
[5043, 579, 10710, 322, 4993, 298, 7794]
[13467, 1123, 10980, 1079, 330, 49, 8574]
[12119, 856, 7374, 65, 5819, 1096, 3457]
[7646, 1138, 13088, 254, 1808, 963, 12827]
[9668, 880, 9993, 152, 6781, 723, 6509]
[6004, 429, 5713, 298, 3108, 527, 7790]
[5272, 514, 12223, 721, 9781, 86, 7829]
[3953, 1014, 7332, 1201, 7784, 298, 1674]
[5604, 129, 11050, 698, 13601, 1226, 12967]
[2544, 624, 8995, 1278, 10144, 1142, 4601]
[10711, 910, 8005, 910, 10711, 948, 5590]
[13194, 1164, 14712, 345, 5519, 890, 3534]
[9739, 448, 4533, 314, 10533, 887, 9527]
[4121, 421, 5590, 548, 10978, 535, 8464]
[9152, 520, 706, 1263, 430, 1142, 3994]
[12608, 387, 7555, 246, 14031, 381, 4746]
[8438, 508, 9316, 516, 6484, 93, 675]
[2335, 410, 1141, 991, 14578, 1001, 2833]
[11546, 976, 12223, 349, 1356, 875, 4542]
[8941, 189, 5038, 508, 14429, 1153, 8643]
[2944, 887, 6547, 246, 6358, 887, 6547]
[9416, 485, 11676, 54, 9985, 579, 4499]
[7384, 136, 5728, 1111, 8451, 136, 7176]
[11830, 160, 2565, 65, 607, 1088, 5305]
[11112, 477, 11148, 844, 552, 65, 12520]
[12081, 421, 5590, 1164, 10170, 976, 12223]
[5956, 1058, 6900, 875, 1650, 853, 12599]
[13481, 860, 12779, 1044, 12087, 721, 8269]
[652, 654, 7926, 705, 10243, 1207, 12808]
[12171, 1278, 2980, 310, 3734, 53, 5590]
[3080, 875, 1575, 853, 5432, 498, 6083]
[2325, 1142, 6290, 624, 10210, 97, 2286]
[7664, 1044, 10246, 577, 12223, 721, 9781]
[1647, 1085, 14005, 17, 1647, 1085, 14005]
[8955, 845, 12393, 49, 8561, 376, 14822]
[321, 1194, 6781, 723, 7236, 887, 4746]
[2445, 1282, 8939, 1092, 7871, 35, 6304]
[9021, 1088, 947, 745, 3889, 1096, 13534]
[9509, 296, 10243, 1207, 10037, 1058, 8445]
[10919, 856, 5269, 52, 3249, 316, 13500]
[7349, 192, 6547, 665, 4845, 877, 4168]
[3476, 143, 9916, 180, 11111, 1164, 9967]
[3807, 1142, 12832, 853, 6904, 588, 4358]
[8790, 875, 4810, 1111, 550, 1088, 7969]
[1679, 180, 14335, 721, 8269, 86, 7329]
[9928, 54, 3625, 1164, 9509, 421, 3625]
[9484, 242, 1937, 814, 2931, 1058, 7920]
[9220, 387, 4746, 246, 10704, 983, 11800]
[12527, 429, 6642, 516, 932, 93, 10651]
[1843, 381, 2119, 665, 10248, 381, 7555]
[9380, 734, 11643, 285, 1810, 1079, 7524]
[12559, 892, 12295, 429, 5393, 565, 6872]
[9705, 721, 9781, 86, 14025, 1122, 2759]
[3765, 1142, 8432, 624, 6894, 1138, 14764]
[13893, 1044, 9373, 488, 12223, 1158, 5590]
[10053, 144, 13356, 277, 677, 76, 926]
[14580, 565, 12891, 508, 10821, 705, 10243]
[9229, 516, 13840, 93, 3167, 516, 212]
[6827, 751, 10151, 565, 3791, 508, 2034]
[12737, 368, 10303, 1263, 2606, 721, 8269]
[10504, 665, 8737, 810, 11250, 938, 5267]
[14825, 624, 4088, 1008, 5363, 1340, 1155]
[14841, 959, 13200, 761, 414, 947, 372]
[2333, 429, 11531, 1142, 9183, 624, 10405]
[8014, 1044, 12075, 233, 8276, 5, 7549]
[14945, 1014, 9819, 935, 6288, 1081, 10531]
[1793, 104, 5526, 318, 3325, 35, 6560]
[2897, 684, 470, 42, 7213, 324, 11315]
[11018, 296, 7277, 1207, 8589, 341, 7867]
[3841, 136, 14132, 1111, 3272, 856, 1478]
[432, 425, 4300, 583, 8184, 832, 12223]
[5936, 93, 12744, 1142, 1313, 624, 12499]
[6372, 472, 365, 472, 6372, 472, 8403]
[3130, 336, 6905, 200, 3883, 269, 8299]
[9007, 330, 8837, 472, 10726, 193, 8354]
[2366, 421, 485, 1164, 6929, 981, 8939]
[8304, 806, 3889, 1088, 947, 745, 5508]
[14643, 1142, 5240, 1111, 7599, 495, 5240]
[11162, 192, 4746, 246, 14560, 192, 2119]
[14094, 494, 1269, 814, 2791, 188, 13017]
[7096, 1275, 8914, 136, 7645, 1111, 6457]
[2559, 861, 9800, 1096, 6856, 52, 6678]
[9691, 925, 4358, 1168, 3133, 495, 13169]
[6085, 468, 2878, 648, 8335, 844, 14004]
[10200, 319, 6996, 241, 10200, 765, 733]
[12112, 565, 7348, 508, 3333, 875, 6308]
[4666, 444, 6726, 390, 6440, 1327, 12339]
[9515, 589, 4375, 319, 9494, 137, 5760]
[4387, 1122, 818, 875, 7060, 624, 5253]
[12089, 589, 5044, 856, 7374, 65, 14232]
[9420, 751, 37, 589, 1164, 319, 10178]
[5639, 432, 7778, 189, 5639, 432, 10614]
[7356, 1137, 7598, 1257, 1903, 751, 5205]
[8977, 203, 6449, 516, 10479, 93, 10213]
[14053, 514, 12223, 721, 9781, 86, 6312]
[3400, 144, 2988, 779, 9336, 936, 2988]
[5957, 1122, 5371, 1122, 5957, 53, 1483]
[7600, 1142, 5867, 1014, 6746, 136, 12810]
[14778, 1044, 4832, 1168, 11537, 1096, 3443]
[6959, 838, 158, 1164, 4245, 1164, 8857]
[2484, 56, 3325, 35, 8906, 352, 9013]
[851, 269, 4219, 1340, 12754, 495, 7452]
[14569, 530, 7890, 470, 4859, 1142, 14107]
[2376, 387, 6547, 246, 13186, 192, 2119]
[12917, 565, 6285, 508, 2640, 1122, 6756]
[3215, 472, 2536, 866, 2120, 472, 8647]
[9500, 565, 4, 508, 5835, 875, 5712]
[11120, 936, 1457, 76, 6596, 927, 4766]
[1974, 721, 8269, 86, 14497, 751, 4058]
[3121, 565, 4188, 508, 1962, 511, 11978]
[8706, 1096, 2331, 548, 7221, 1079, 7564]
[8940, 421, 5590, 261, 13809, 425, 14103]
[8122, 485, 3826, 721, 8269, 86, 8896]
[588, 388, 5337, 326, 13694, 422, 8409]
[13719, 421, 6856, 1164, 1483, 261, 1398]
[1229, 136, 3198, 624, 468, 200, 13357]
[7130, 76, 4118, 1278, 14348, 368, 8377]
[609, 844, 6359, 65, 2659, 844, 10683]
[2551, 589, 9476, 751, 3390, 1142, 13005]
[12888, 1275, 5171, 751, 3764, 875, 5258]
[10300, 986, 11559, 1263, 14877, 1226, 6375]
[1716, 1011, 8952, 1, 3325, 35, 6560]
[906, 495, 2817, 1014, 1274, 902, 3325]
[2645, 28, 13110, 565, 12972, 508, 13080]
[5083, 104, 14573, 360, 13017, 35, 13991]
[14329, 440, 11673, 53, 5590, 522, 7091]
[9740, 1044, 9332, 1147, 6961, 1226, 1582]
[442, 1093, 10953, 204, 1687, 53, 5590]
[7502, 1014, 10325, 748, 7221, 52, 13312]
[9910, 1296, 5802, 143, 6992, 1142, 5069]
[9159, 52, 5239, 327, 4019, 1291, 6856]
[1226, 1004, 7798, 58, 2962, 93, 9907]
[1115, 565, 3453, 508, 11817, 1142, 3617]
[6928, 1164, 3861, 421, 6928, 832, 12223]
[2458, 1261, 5547, 574, 11798, 1144, 3858]
[8994, 192, 4746, 246, 3778, 1194, 6781]
[14479, 514, 12223, 349, 1356, 1226, 4156]
[13811, 1142, 1656, 624, 10763, 595, 7890]
[13834, 1128, 14254, 712, 11389, 326, 14254]
[1219, 751, 6514, 875, 3405, 624, 9751]
[9417, 627, 8939, 1164, 859, 700, 9329]
[12192, 971, 8050, 469, 12192, 565, 6872]
[3727, 589, 13997, 1088, 10423, 508, 1881]
[12966, 241, 3995, 160, 2754, 648, 5331]
[7304, 1008, 7204, 204, 14637, 588, 6504]
[9928, 1028, 4949, 859, 9967, 1147, 3868]
[5026, 368, 2921, 1263, 12619, 565, 10241]
[10240, 589, 5619, 1201, 9091, 1340, 5619]
[893, 387, 2119, 665, 2976, 887, 2119]
[12339, 562, 10470, 996, 831, 242, 5874]
[4888, 591, 14559, 565, 9313, 508, 784]
[10027, 1334, 14326, 1257, 7147, 1171, 7553]
[4089, 565, 14398, 508, 3173, 589, 5438]
[2030, 648, 10559, 1037, 2231, 806, 10559]
[8722, 1226, 182, 844, 10861, 62, 13449]
[10587, 1147, 3046, 199, 5445, 8, 4975]
[3168, 1123, 2146, 648, 420, 136, 5728]
[4091, 973, 11046, 1226, 1846, 748, 5590]
[10947, 479, 13017, 35, 14930, 425, 5912]
[12425, 381, 4746, 246, 2779, 192, 2119]
[13842, 1123, 4688, 1164, 13567, 421, 4688]
[262, 699, 888, 1275, 10236, 1321, 13013]
[14306, 1164, 14325, 421, 6856, 85, 7564]
[9797, 1122, 12959, 143, 11589, 53, 3457]
[3375, 1103, 13029, 721, 8269, 86, 6742]
[6693, 577, 12223, 1158, 5590, 548, 10767]
[2111, 721, 8269, 86, 14085, 721, 8269]
[2349, 1164, 4675, 721, 9781, 86, 3388]
[931, 53, 5590, 261, 7925, 421, 10644]
[396, 1226, 7921, 136, 5938, 1014, 13083]
[5410, 188, 3325, 35, 6005, 1215, 14199]
[11990, 336, 1266, 597, 10881, 136, 14104]
[12157, 1096, 2744, 910, 4872, 421, 6768]
[6178, 721, 8269, 86, 12651, 368, 13974]
[8293, 935, 733, 801, 10809, 241, 14242]
[10775, 863, 2145, 559, 8517, 721, 8269]
[11451, 425, 448, 583, 631, 425, 448]
[8904, 875, 12832, 1111, 7447, 495, 12832]
[6146, 54, 7114, 910, 0, 803, 689]
[8164, 832, 12223, 721, 8269, 86, 3588]
[3250, 832, 12223, 326, 1362, 712, 3781]
[2923, 1004, 7866, 93, 10502, 516, 7821]
[12692, 53, 5590, 1164, 11581, 838, 7839]
[11803, 971, 14648, 416, 1492, 1008, 7204]
[5089, 381, 6547, 246, 11751, 387, 7555]
[3140, 421, 5590, 52, 8561, 316, 6809]
[5069, 624, 8983, 143, 3071, 200, 6827]
[4559, 277, 7619, 144, 14764, 277, 10930]
[9844, 488, 12223, 1052, 207, 790, 10165]
[3799, 832, 12223, 326, 8650, 712, 10016]
[3398, 76, 2982, 973, 338, 591, 8114]
[11851, 296, 10243, 1207, 7442, 296, 7277]
[12444, 853, 13416, 1122, 6844, 1053, 4832]
[2977, 136, 2713, 1014, 4607, 969, 9075]
[3422, 429, 14023, 565, 4, 508, 9119]
[861, 93, 4656, 516, 4961, 93, 4656]
[4233, 192, 4746, 665, 10040, 887, 7555]
[707, 638, 10380, 860, 8510, 721, 8269]
[9533, 875, 14045, 1014, 7066, 1177, 12644]
[14911, 104, 2903, 1058, 11164, 53, 1483]
[9279, 384, 9152, 520, 14089, 384, 5240]
[6793, 1177, 2017, 1142, 6976, 1014, 10645]
[11268, 948, 5590, 1034, 3768, 622, 7888]
[10539, 1053, 6446, 421, 7839, 960, 3325]
[7136, 751, 12063, 1278, 12749, 573, 2054]
[13276, 1296, 1458, 1142, 9382, 1111, 4677]
[5232, 368, 11157, 384, 9183, 1111, 877]
[3088, 530, 571, 472, 3163, 530, 1470]
[4757, 385, 3325, 35, 8906, 960, 3325]
[2098, 981, 7221, 910, 2243, 910, 12945]
[4174, 1096, 5330, 1079, 6354, 1291, 12408]
[8246, 1177, 10347, 589, 2379, 1201, 9326]
[3612, 589, 2811, 319, 9982, 1226, 14915]
[2055, 1138, 13088, 254, 14252, 648, 11060]
[8973, 971, 2969, 1080, 13072, 180, 4358]
[383, 535, 14214, 1164, 5797, 514, 12223]
[7003, 1111, 12311, 748, 4535, 59, 6288]
[9823, 844, 8785, 65, 8083, 844, 10861]
[2757, 394, 14038, 890, 11198, 1207, 16]
[10956, 887, 7555, 665, 10922, 887, 6547]
[6492, 104, 7435, 1058, 5658, 104, 7435]
[5927, 1164, 12386, 421, 11690, 1079, 4596]
[1463, 565, 8695, 508, 12845, 204, 10358]
[3836, 721, 9781, 86, 5337, 842, 588]
[7647, 562, 6768, 493, 8718, 910, 13985]
[6082, 751, 9217, 1122, 10862, 143, 2885]
[1810, 5, 4207, 826, 10662, 5, 6255]
[7802, 429, 12579, 1226, 3535, 870, 4342]
[11871, 947, 3571, 761, 14344, 947, 8872]
[2592, 1079, 7529, 786, 6304, 5, 6255]
[9902, 910, 3608, 642, 2146, 85, 13591]
[8110, 530, 5516, 472, 6065, 3, 12353]
[11217, 1201, 2257, 1142, 14154, 624, 2516]
[7930, 1050, 8224, 1031, 2661, 1050, 8224]
[11817, 298, 14338, 12, 14200, 401, 5976]
[7331, 877, 3046, 199, 12501, 381, 2119]
[1588, 387, 6547, 665, 7170, 387, 6547]
[2828, 842, 9701, 589, 6998, 136, 6759]
[3184, 935, 6099, 562, 8464, 1164, 278]
[8280, 721, 9781, 86, 12219, 684, 470]
[4955, 1147, 3643, 516, 13021, 93, 2325]
[11504, 284, 1698, 1226, 1963, 748, 5590]
[8672, 1122, 468, 589, 9931, 495, 11610]
[7703, 204, 773, 1142, 3439, 853, 7790]
[1028, 721, 8269, 86, 2099, 1058, 2238]
[9854, 565, 6083, 508, 8042, 26, 733]
[12871, 856, 1847, 65, 12871, 844, 12329]
[2843, 421, 5590, 1016, 2692, 1164, 13177]
[8563, 619, 1039, 329, 10278, 360, 3325]
[14143, 1122, 6974, 565, 4, 508, 11402]
[7669, 973, 243, 973, 1018, 588, 8002]
[6673, 887, 10659, 96, 441, 884, 5590]
[11695, 445, 5590, 1164, 14173, 318, 3325]
[13961, 887, 6547, 246, 5089, 381, 7555]
[12345, 971, 7347, 495, 1161, 1111, 9734]
[1501, 421, 1759, 803, 1501, 421, 1759]
[1945, 751, 4476, 1278, 6692, 1286, 9506]
[10635, 746, 5289, 746, 3660, 746, 5257]
[6815, 508, 1714, 330, 3780, 530, 1139]
[9433, 242, 1792, 890, 905, 1207, 2483]
[7587, 190, 6981, 472, 8647, 470, 2781]
[7476, 875, 11925, 1014, 5132, 751, 14177]
[1022, 296, 905, 1207, 2483, 296, 4841]
[1425, 726, 13679, 1194, 9241, 629, 2470]
[14463, 983, 117, 387, 4746, 665, 13703]
[13388, 1111, 10974, 751, 12063, 104, 11055]
[2638, 565, 6872, 508, 2810, 1226, 6534]
[3078, 189, 12701, 508, 935, 285, 10673]
[12965, 298, 6418, 270, 5344, 1340, 423]
[6522, 188, 3325, 35, 6885, 788, 13310]
[4996, 969, 1758, 721, 8269, 86, 3974]
[3808, 976, 12223, 47, 10599, 349, 14802]
[6255, 826, 9992, 642, 11482, 352, 9700]
[8100, 721, 8269, 86, 3433, 336, 8604]
[6433, 1278, 12809, 74, 11781, 805, 7239]
[9606, 793, 12758, 192, 4746, 246, 4938]
[10124, 421, 5241, 95, 277, 78, 5241]
[12743, 653, 173, 665, 9236, 653, 12194]
[2078, 296, 10243, 1207, 13957, 421, 14489]
[2745, 204, 4706, 204, 7204, 1008, 4753]
[1624, 624, 7247, 892, 14779, 429, 13401]
[12971, 387, 7555, 246, 8769, 864, 7388]
[2580, 892, 6172, 429, 2368, 892, 6172]
[2098, 981, 7221, 354, 13249, 78, 7221]
[13130, 1180, 12633, 548, 6256, 85, 6109]
[6565, 1263, 12387, 368, 6565, 1263, 3765]
[14545, 58, 10884, 1004, 1965, 58, 10884]
[2942, 368, 706, 1263, 7853, 368, 706]
[12750, 844, 2565, 65, 3992, 844, 10861]
[798, 653, 14210, 71, 6634, 543, 2409]
[9227, 721, 8269, 86, 10658, 751, 12502]
[14083, 1142, 9183, 624, 8983, 311, 834]
[13238, 282, 3325, 35, 4714, 5, 7549]
[11229, 721, 8269, 86, 14173, 421, 5590]
[1971, 180, 14534, 421, 14458, 1200, 12906]
[11445, 8, 5617, 684, 470, 42, 11220]
[5035, 1088, 1214, 745, 616, 969, 8180]
[4344, 1142, 838, 1111, 2137, 856, 5673]
[884, 410, 13799, 844, 7374, 65, 4557]
[7615, 204, 728, 854, 12582, 791, 5409]
[13262, 745, 11028, 1096, 8939, 85, 7564]
[9124, 421, 12554, 529, 3830, 356, 14254]
[12399, 1142, 7261, 624, 1125, 190, 2536]
[13224, 1008, 12655, 1142, 11255, 624, 9085]
[6993, 721, 8269, 86, 12045, 1203, 3325]
[7200, 768, 1519, 460, 7200, 768, 1519]
[12398, 1226, 10557, 1260, 3853, 684, 470]
[9506, 1142, 14777, 624, 10912, 875, 4684]
[8561, 316, 8718, 421, 1055, 1164, 12125]
[12612, 384, 12349, 1111, 10816, 1096, 6256]
[11142, 381, 7555, 246, 1967, 192, 4746]
[3159, 902, 3325, 35, 11608, 306, 3325]
[9934, 180, 13757, 1147, 9934, 26, 733]
[11402, 684, 470, 42, 4057, 1226, 9780]
[5765, 565, 4, 508, 12866, 53, 12937]
[6758, 384, 6646, 624, 9470, 1122, 41]
[10943, 1004, 6558, 1004, 253, 93, 14754]
[2611, 1179, 4049, 385, 3325, 35, 9539]
[10550, 844, 12231, 65, 10088, 935, 8882]
[1406, 1142, 1313, 853, 5182, 1142, 12306]
[9264, 864, 7388, 166, 13894, 387, 2119]
[13508, 565, 7562, 508, 8620, 180, 5103]
[13730, 520, 12746, 733, 8267, 958, 13597]
[11017, 189, 3379, 508, 9691, 1142, 12306]
[7585, 508, 11065, 892, 7802, 1343, 12527]
[12884, 902, 3325, 35, 6005, 960, 3325]
[13668, 381, 6547, 246, 14719, 381, 4746]
[6973, 93, 7029, 368, 3155, 1263, 5178]
[6249, 1263, 10490, 368, 14674, 384, 14065]
[1670, 734, 2172, 118, 1670, 381, 7555]
[1839, 543, 14210, 665, 13092, 653, 14162]
[7429, 1201, 3327, 875, 3617, 1111, 12157]
[6204, 721, 8269, 86, 9294, 242, 7963]
[4275, 516, 1834, 93, 5715, 1142, 11298]
[6249, 1263, 14361, 1142, 3559, 520, 14089]
[171, 104, 7187, 1203, 3325, 721, 9781]
[12606, 300, 4060, 300, 1937, 814, 2787]
[5877, 259, 10675, 665, 7437, 1330, 12924]
[12693, 539, 14229, 1112, 12693, 539, 14229]
[4136, 887, 7555, 246, 13228, 887, 4746]
[11628, 684, 470, 42, 5164, 330, 5516]
[3338, 910, 14551, 579, 10685, 673, 208]
[1929, 488, 12223, 326, 1362, 712, 7387]
[8109, 516, 8893, 93, 5293, 1142, 12306]
[2003, 1147, 6167, 565, 9035, 508, 5271]
[5720, 45, 6762, 428, 14065, 1014, 420]
[9414, 565, 5853, 508, 3271, 1138, 13088]
[8770, 969, 13832, 935, 14920, 890, 1831]
[13691, 1, 3325, 35, 5688, 52, 5239]
[759, 1144, 1457, 76, 5170, 588, 6184]
[1320, 935, 8357, 562, 8464, 1164, 2146]
[10199, 1096, 12764, 85, 12714, 1291, 5590]
[12537, 1122, 7026, 1278, 10866, 589, 503]
[6398, 488, 12223, 47, 10599, 349, 12131]
[11961, 948, 5590, 261, 1907, 948, 5590]
[3558, 577, 12223, 326, 1065, 712, 1702]
[1855, 37, 9535, 485, 1855, 832, 12223]
[14813, 562, 6768, 1164, 1782, 78, 7285]
[4207, 826, 4049, 845, 13591, 635, 12764]
[11282, 381, 4746, 246, 6802, 887, 2119]
[2109, 898, 715, 385, 3325, 35, 485]
[4021, 310, 13925, 1226, 14897, 856, 12329]
[4482, 180, 4358, 1147, 3044, 591, 13394]
[1923, 875, 4684, 1111, 6096, 336, 468]
[4082, 1079, 7668, 49, 14516, 376, 12714]
[14117, 296, 905, 450, 3195, 1053, 1610]
[389, 126, 12126, 470, 687, 190, 6713]
[14793, 793, 82, 192, 6547, 665, 4439]
