[11483, 118, 8098, 880, 11483, 793, 8098, 880, 4925]
[12403, 600, 2313, 872, 8631, 600, 2313, 872, 2477]
[8261, 1226, 6414, 935, 6046, 1180, 8272, 788, 7007]
[4446, 495, 8424, 1111, 13989, 970, 5590, 1079, 5569]
[13762, 1138, 13088, 254, 2857, 963, 14298, 1122, 13416]
[7876, 712, 6406, 721, 9781, 86, 5545, 368, 5354]
[13048, 1044, 8841, 1147, 11269, 104, 7272, 395, 1978]
[12670, 1122, 9774, 1142, 4684, 1111, 9507, 1201, 1043]
[832, 1122, 9641, 875, 4380, 853, 8982, 104, 6851]
[7591, 169, 13088, 254, 14005, 1061, 9449, 1056, 14005]
[6593, 58, 11590, 93, 7799, 1142, 11783, 624, 9106]
[4637, 136, 9733, 1111, 11683, 495, 8511, 1014, 13047]
[2175, 1142, 7060, 1014, 14127, 136, 11610, 624, 14686]
[8965, 963, 3857, 1053, 4769, 976, 12223, 721, 9781]
[9662, 597, 5719, 459, 5332, 384, 14136, 520, 12409]
[7966, 508, 6166, 1008, 8175, 204, 276, 204, 11659]
[3335, 1147, 9913, 727, 733, 814, 6406, 838, 14214]
[1118, 1147, 1857, 355, 12301, 1334, 14326, 1257, 10557]
[4166, 887, 2119, 665, 117, 192, 6547, 246, 14552]
[6330, 516, 6540, 58, 7359, 93, 8529, 1138, 13088]
[9128, 721, 9781, 86, 2286, 200, 9469, 410, 13320]
[12091, 471, 8631, 814, 5399, 296, 7277, 450, 9987]
[5248, 180, 8621, 1168, 8985, 844, 7779, 65, 8749]
[6057, 721, 9781, 86, 7943, 326, 14254, 898, 6106]
[9075, 844, 8785, 65, 7139, 136, 11219, 853, 6849]
[6087, 298, 10837, 270, 14318, 684, 470, 42, 5794]
[6961, 104, 6851, 296, 10243, 1207, 6854, 296, 11198]
[5892, 976, 12223, 349, 1356, 298, 819, 768, 5972]
[1882, 871, 9727, 15, 4987, 1018, 13190, 15, 10002]
[5837, 1053, 14387, 976, 12223, 1052, 207, 892, 5642]
[13781, 565, 4415, 508, 5185, 946, 3325, 35, 4714]
[3436, 1142, 2131, 624, 6266, 1142, 7546, 624, 7396]
[13877, 144, 14764, 277, 7087, 76, 14707, 143, 2073]
[13399, 1058, 908, 1122, 5391, 1122, 11950, 1226, 7552]
[1059, 721, 8269, 86, 11293, 1226, 13231, 751, 12577]
[1195, 721, 9781, 86, 7229, 875, 2511, 624, 5812]
[9735, 53, 5590, 1147, 9521, 462, 9212, 1296, 1638]
[2143, 832, 12223, 326, 1065, 712, 6995, 1319, 3325]
[10143, 1142, 5218, 853, 5630, 973, 4894, 875, 5712]
[6812, 500, 7685, 333, 14352, 1218, 7685, 183, 4157]
[12226, 192, 7555, 246, 7990, 192, 6547, 665, 1598]
[486, 721, 8269, 86, 9155, 751, 8310, 1226, 12883]
[9065, 204, 5396, 1142, 7701, 624, 8734, 1226, 13616]
[13980, 396, 4977, 459, 6843, 384, 7452, 1111, 558]
[8735, 1122, 5670, 618, 2228, 362, 337, 315, 2228]
[4777, 143, 6801, 330, 9371, 472, 8482, 472, 11665]
[5316, 384, 8432, 1014, 222, 1296, 5727, 1226, 5796]
[11754, 1, 3325, 35, 5590, 756, 12003, 442, 1228]
[1708, 799, 3927, 665, 13679, 993, 1425, 665, 11088]
[111, 853, 615, 1122, 11615, 1122, 3763, 1122, 6203]
[7639, 844, 552, 65, 8749, 269, 4219, 200, 5662]
[13391, 844, 5976, 65, 10224, 495, 12546, 853, 6790]
[12358, 180, 4358, 1168, 5429, 844, 7374, 648, 4843]
[2467, 53, 6856, 845, 14865, 49, 5395, 376, 13273]
[4500, 1042, 9894, 751, 9357, 1122, 12969, 973, 12152]
[4100, 421, 10996, 699, 12370, 333, 5590, 1164, 5890]
[805, 1179, 4666, 59, 733, 1180, 13769, 78, 7285]
[8952, 832, 12223, 721, 8269, 86, 4465, 1282, 11690]
[965, 1142, 996, 624, 8721, 595, 8403, 1328, 14013]
[2971, 910, 7114, 910, 13516, 78, 13534, 845, 330]
[1212, 961, 7594, 721, 8269, 86, 6516, 725, 4732]
[4340, 56, 3325, 721, 9781, 86, 11248, 926, 7078]
[8133, 296, 12518, 1207, 6406, 242, 12415, 428, 797]
[11554, 1260, 3767, 573, 11554, 1321, 3767, 53, 5590]
[10502, 516, 7821, 58, 7351, 93, 450, 1122, 41]
[9586, 280, 11176, 1142, 12423, 1014, 3306, 136, 12832]
[12041, 1334, 14326, 1257, 13257, 410, 244, 1096, 2331]
[1048, 1096, 763, 601, 3325, 35, 5590, 442, 5051]
[6005, 52, 1904, 316, 2592, 909, 8145, 421, 2592]
[6054, 565, 6083, 508, 8049, 1226, 11891, 1088, 10721]
[672, 421, 5590, 261, 6548, 485, 8887, 1147, 2212]
[11375, 93, 7824, 355, 14050, 751, 11000, 494, 7953]
[7808, 62, 9181, 1246, 7316, 781, 12734, 160, 10861]
[14658, 925, 8821, 1164, 5003, 296, 905, 830, 8457]
[1158, 143, 5925, 104, 3487, 326, 13694, 1259, 2469]
[10287, 976, 12223, 1158, 5590, 1016, 13447, 579, 14462]
[4256, 844, 11586, 65, 122, 136, 13169, 624, 8904]
[9452, 1147, 1546, 1138, 13088, 254, 8304, 963, 4989]
[6985, 470, 14743, 74, 12014, 805, 14743, 74, 14798]
[4210, 160, 10861, 65, 4066, 751, 14592, 1226, 10281]
[13961, 265, 9200, 421, 3712, 421, 6233, 601, 7871]
[1688, 861, 8054, 954, 1688, 861, 8768, 365, 13252]
[2010, 26, 733, 890, 905, 1207, 4115, 1044, 11527]
[7804, 635, 8939, 52, 5395, 376, 6067, 635, 6830]
[3319, 143, 7689, 1122, 3319, 565, 12891, 508, 14904]
[8807, 459, 14179, 384, 673, 624, 2499, 1142, 3694]
[6200, 1053, 4673, 37, 5320, 1164, 12122, 421, 5320]
[10662, 52, 10869, 327, 4019, 858, 14790, 327, 1767]
[2049, 1282, 3457, 1164, 3700, 421, 3457, 756, 10398]
[13853, 213, 76, 1008, 3798, 924, 3115, 288, 9760]
[10467, 488, 12223, 1158, 5590, 354, 7940, 579, 13678]
[4230, 387, 4746, 1108, 12162, 565, 6383, 508, 6389]
[1722, 619, 10158, 329, 13008, 188, 3325, 35, 7746]
[10224, 1296, 2625, 1226, 4167, 844, 2565, 648, 4871]
[13297, 624, 8107, 330, 11665, 530, 8034, 3, 9118]
[12799, 727, 14541, 836, 1210, 468, 12903, 836, 1210]
[11359, 842, 2224, 721, 9781, 86, 3450, 838, 8067]
[3542, 421, 6856, 1339, 6006, 184, 7168, 37, 6006]
[9749, 180, 1746, 346, 3325, 35, 4783, 910, 12545]
[4085, 207, 10860, 751, 2152, 565, 7585, 508, 9343]
[9038, 1053, 6178, 1164, 9602, 421, 6178, 910, 5221]
[11570, 1142, 11368, 624, 14919, 595, 5358, 530, 3479]
[6824, 233, 5241, 1079, 10011, 635, 7221, 845, 14865]
[6022, 1201, 13482, 573, 55, 751, 3651, 591, 13539]
[14174, 926, 2571, 296, 3534, 1207, 5829, 421, 1483]
[13525, 311, 4358, 961, 10132, 1129, 4358, 514, 12223]
[8170, 1053, 2475, 1164, 3335, 577, 12223, 326, 1362]
[9049, 180, 4358, 1147, 518, 1226, 12813, 1284, 8357]
[12584, 54, 1292, 1164, 6370, 233, 6856, 1339, 14003]
[7716, 721, 8269, 86, 4800, 1147, 1122, 1138, 13088]
[6991, 1164, 8861, 910, 6991, 910, 8346, 910, 7534]
[14294, 277, 11161, 144, 2302, 429, 10828, 1142, 11368]
[5389, 1122, 7105, 1122, 591, 143, 14507, 1122, 3789]
[4577, 751, 3827, 875, 10313, 624, 10571, 1226, 4775]
[11619, 387, 2119, 246, 1641, 381, 4746, 246, 3392]
[11612, 1004, 14197, 58, 11612, 58, 3197, 93, 555]
[9504, 986, 4371, 1263, 14391, 298, 14338, 12, 156]
[8683, 910, 9024, 976, 12223, 349, 1356, 207, 3766]
[10863, 332, 3031, 441, 12017, 421, 10876, 1164, 5564]
[13176, 421, 14214, 1164, 8534, 421, 14214, 536, 5589]
[3435, 725, 9239, 387, 6547, 246, 8045, 192, 4746]
[1121, 282, 3325, 35, 5590, 1164, 4538, 514, 12223]
[10176, 421, 11856, 485, 84, 37, 11856, 485, 84]
[9843, 1263, 8556, 368, 9843, 1263, 12847, 368, 11157]
[5413, 748, 5590, 522, 14263, 559, 8510, 98, 8701]
[7570, 143, 14145, 1122, 12452, 915, 612, 665, 1839]
[7087, 76, 14707, 53, 5590, 1164, 627, 421, 5590]
[6701, 751, 7590, 1226, 5506, 989, 8549, 578, 1846]
[8131, 1028, 11479, 859, 5167, 233, 5590, 1164, 13548]
[580, 1142, 5938, 1111, 14845, 459, 2585, 1263, 9298]
[1520, 968, 8775, 1260, 8824, 565, 4415, 508, 10914]
[11318, 65, 13047, 495, 9352, 1111, 10716, 136, 9352]
[5729, 269, 2829, 200, 13235, 495, 111, 624, 1329]
[9584, 1296, 9896, 368, 11157, 1263, 9896, 1053, 198]
[12873, 387, 4746, 665, 6328, 381, 2119, 665, 9891]
[3904, 144, 10977, 148, 9556, 421, 9302, 1164, 14515]
[6517, 1004, 253, 58, 6558, 58, 6517, 1004, 7849]
[13283, 600, 2313, 872, 11478, 814, 3160, 248, 13694]
[4977, 1201, 12671, 875, 14132, 1111, 10816, 751, 1613]
[2236, 702, 3915, 1138, 13088, 277, 8320, 144, 3858]
[9685, 898, 13769, 5, 12788, 826, 4535, 845, 7164]
[2629, 248, 8650, 712, 14478, 326, 13694, 908, 1453]
[14827, 805, 162, 74, 2127, 805, 162, 190, 8403]
[8177, 143, 11877, 143, 13986, 143, 11877, 143, 7962]
[2790, 302, 851, 923, 11831, 1053, 14885, 425, 2407]
[6563, 565, 7348, 508, 326, 1138, 13088, 277, 10540]
[3658, 1122, 7740, 588, 5297, 488, 12223, 721, 8269]
[6278, 1327, 733, 814, 11237, 1058, 14320, 684, 470]
[4165, 948, 5590, 261, 5840, 1, 3325, 35, 7746]
[9231, 588, 9332, 54, 3064, 522, 4877, 1214, 3517]
[12594, 1226, 12685, 751, 12594, 1122, 8836, 1122, 5150]
[6199, 394, 14898, 475, 9788, 891, 14103, 583, 12054]
[1969, 1226, 9981, 1201, 6134, 204, 7748, 565, 3791]
[14494, 1168, 8130, 1137, 14274, 1257, 1129, 416, 347]
[12198, 1093, 11078, 204, 9065, 204, 935, 721, 9781]
[14121, 394, 11719, 475, 14121, 394, 11719, 475, 5273]
[2756, 892, 1900, 429, 4221, 589, 4988, 1296, 14657]
[1007, 1128, 14858, 967, 1949, 421, 5027, 52, 2312]
[4361, 74, 9672, 805, 13632, 595, 8403, 1124, 236]
[7521, 421, 10688, 1164, 12638, 360, 3325, 35, 8906]
[2592, 845, 7529, 229, 5345, 316, 12633, 309, 2107]
[14666, 798, 8879, 1042, 8610, 935, 8357, 648, 7071]
[14061, 93, 8876, 516, 4643, 93, 12, 516, 5314]
[10638, 461, 11107, 410, 14226, 751, 13736, 1278, 9149]
[1489, 748, 9163, 52, 6100, 316, 10877, 845, 14822]
[2988, 144, 1976, 144, 5406, 1343, 3268, 429, 11436]
[1175, 395, 3874, 242, 5519, 1275, 3839, 856, 1611]
[5372, 398, 1916, 160, 9141, 648, 4481, 160, 13263]
[10240, 589, 5619, 1296, 5711, 1122, 281, 973, 4850]
[7458, 721, 8269, 86, 10863, 1147, 2879, 368, 8367]
[1396, 1267, 10595, 1103, 7227, 842, 7316, 326, 13694]
[899, 565, 6083, 508, 14658, 330, 11231, 530, 8403]
[9658, 1226, 13047, 625, 12344, 1122, 6181, 1122, 7213]
[7839, 579, 549, 622, 3768, 622, 2995, 622, 14092]
[379, 1, 3325, 35, 5590, 261, 12278, 577, 12223]
[548, 803, 3093, 421, 7221, 648, 7510, 1096, 2744]
[12666, 192, 2119, 246, 8104, 192, 4746, 246, 5850]
[12321, 565, 6083, 508, 9047, 516, 4643, 93, 12353]
[11958, 265, 1663, 421, 10978, 1218, 11979, 1275, 4607]
[14055, 1138, 13088, 254, 7432, 1275, 12495, 336, 1471]
[5812, 875, 6646, 624, 12787, 516, 4643, 93, 1420]
[8056, 991, 11257, 1147, 1571, 1142, 5938, 1111, 5322]
[12, 595, 2344, 472, 4525, 530, 5134, 472, 2886]
[6533, 387, 6547, 665, 13922, 887, 7555, 246, 3610]
[10449, 104, 3219, 1058, 7213, 1122, 1856, 1122, 12446]
[3251, 1, 3325, 35, 6005, 444, 10090, 390, 8501]
[8558, 875, 10008, 45, 2565, 648, 8653, 856, 7374]
[12641, 577, 12223, 47, 10599, 349, 11068, 1075, 1177]
[2692, 579, 523, 1273, 7622, 910, 7220, 721, 9781]
[3950, 93, 9008, 1226, 14178, 856, 7374, 648, 13269]
[6003, 475, 8475, 445, 5590, 261, 482, 282, 3325]
[2626, 381, 4746, 246, 7246, 381, 7555, 665, 9871]
[6819, 93, 7128, 64, 11736, 1142, 6846, 624, 1360]
[13104, 721, 8269, 86, 3496, 120, 4688, 1079, 6354]
[4275, 180, 8167, 577, 12223, 1052, 207, 892, 12527]
[9134, 624, 13539, 516, 8777, 93, 4042, 516, 2429]
[1615, 227, 13085, 1331, 5292, 157, 9486, 1309, 7198]
[13252, 371, 3029, 1172, 8268, 1245, 11527, 1147, 10030]
[1856, 53, 12125, 52, 1071, 316, 5027, 600, 2313]
[6629, 387, 6547, 246, 2365, 387, 6547, 665, 11958]
[7058, 298, 14338, 648, 9078, 856, 1478, 65, 4913]
[2889, 421, 4544, 1164, 8821, 421, 4544, 1123, 6856]
[4990, 887, 6547, 665, 9126, 387, 4746, 246, 9575]
[14354, 1168, 2533, 844, 8785, 65, 13148, 336, 8866]
[2657, 381, 6547, 665, 10913, 192, 6547, 246, 10468]
[14469, 705, 10243, 450, 943, 892, 10252, 429, 5391]
[11990, 410, 8205, 1088, 947, 745, 11749, 751, 12324]
[12759, 721, 8269, 86, 9679, 1122, 7986, 875, 6976]
[9826, 721, 8269, 86, 47, 64, 7587, 74, 6617]
[3685, 1053, 10964, 421, 5241, 1168, 2156, 1088, 947]
[13784, 816, 6166, 1008, 8175, 204, 502, 567, 12198]
[864, 1142, 673, 853, 11717, 589, 9793, 477, 5922]
[8072, 387, 2119, 665, 4081, 1194, 6781, 723, 5714]
[11743, 209, 3259, 1053, 8648, 421, 12699, 78, 7221]
[6024, 368, 2585, 1263, 7912, 781, 5105, 319, 6342]
[13810, 43, 9792, 886, 13810, 43, 9792, 886, 13810]
[5303, 277, 13422, 277, 7301, 144, 5352, 277, 7301]
[1525, 904, 10134, 33, 5593, 904, 10134, 33, 1525]
[8624, 309, 9928, 1011, 8624, 346, 3325, 35, 11608]
[934, 805, 4972, 516, 2202, 58, 3197, 93, 3333]
[8201, 1164, 6158, 514, 12223, 721, 8269, 86, 4865]
[10223, 1164, 11405, 788, 2876, 310, 4782, 1340, 7051]
[11148, 844, 6018, 65, 5650, 935, 733, 814, 8613]
[5734, 1053, 12890, 282, 3325, 721, 9781, 86, 11521]
[2276, 1120, 10980, 1079, 4019, 49, 2194, 316, 11690]
[13351, 516, 3632, 93, 13378, 355, 11189, 416, 11545]
[12605, 565, 8695, 508, 8398, 875, 5699, 624, 6626]
[4481, 1246, 8997, 781, 10209, 1246, 8997, 781, 2697]
[6427, 288, 9689, 565, 10320, 432, 13326, 508, 12070]
[12510, 381, 2119, 246, 3199, 387, 2119, 665, 9312]
[3454, 233, 13618, 721, 9781, 86, 10032, 844, 8785]
[11205, 74, 4138, 721, 8269, 86, 7472, 1241, 11312]
[3459, 1123, 6856, 1164, 4301, 1164, 5739, 421, 6856]
[11159, 684, 470, 42, 364, 1226, 13241, 136, 11792]
[13960, 93, 1336, 516, 5614, 93, 11556, 484, 6985]
[8995, 310, 994, 589, 12868, 495, 5069, 624, 11786]
[13358, 425, 2407, 583, 8573, 910, 8582, 1164, 3795]
[4767, 565, 4, 508, 4221, 1142, 5992, 624, 4221]
[9988, 514, 12223, 326, 1362, 712, 2160, 442, 14263]
[13516, 910, 7114, 354, 1448, 1147, 14072, 565, 294]
[10860, 751, 14834, 565, 3453, 508, 7671, 565, 4]
[5677, 65, 4130, 844, 1895, 65, 4426, 136, 13204]
[4345, 508, 5432, 875, 992, 520, 2383, 384, 12420]
[6743, 805, 5411, 1142, 1432, 624, 4404, 204, 6093]
[11305, 910, 10310, 5, 756, 826, 5590, 354, 7670]
[6663, 814, 10709, 242, 6003, 475, 8475, 445, 5590]
[7631, 1180, 14514, 52, 7107, 316, 4688, 1164, 7807]
[9250, 600, 2313, 872, 11621, 814, 10029, 341, 7867]
[4138, 805, 14379, 516, 13840, 93, 1417, 516, 13840]
[13235, 32, 8393, 1045, 9217, 1122, 11319, 1138, 13088]
[12120, 721, 8269, 86, 11668, 1171, 11517, 89, 8524]
[1845, 1253, 13007, 326, 13694, 712, 5584, 200, 219]
[7540, 1328, 9493, 74, 6780, 805, 9470, 1226, 7169]
[1766, 1014, 9567, 1201, 5674, 589, 1796, 136, 12832]
[10573, 942, 8594, 1236, 8192, 765, 733, 30, 3782]
[6382, 421, 6856, 548, 13534, 95, 5478, 981, 13534]
[7765, 53, 5590, 1164, 4978, 976, 12223, 349, 1356]
[579, 74, 11781, 805, 6886, 721, 9781, 86, 11316]
[10918, 1296, 5154, 355, 12237, 856, 1847, 648, 12884]
[9738, 875, 2972, 624, 4404, 565, 4, 508, 5935]
[4066, 336, 2413, 200, 405, 1088, 220, 745, 8878]
[6303, 549, 7475, 876, 10740, 1139, 13369, 1142, 5025]
[9743, 765, 733, 814, 3219, 296, 5825, 1207, 7840]
[11639, 1014, 11362, 1296, 9106, 1340, 1956, 844, 12329]
[8220, 204, 18, 565, 294, 508, 2417, 461, 2280]
[7240, 721, 8269, 86, 3921, 143, 11983, 1122, 12494]
[6851, 721, 8269, 86, 6953, 421, 3457, 52, 845]
[9051, 588, 13284, 1147, 9873, 1138, 14764, 277, 3904]
[12301, 1096, 14539, 548, 12733, 1218, 6175, 515, 3243]
[2033, 838, 8978, 1164, 732, 421, 11965, 976, 12223]
[13388, 1111, 1956, 935, 6963, 1180, 14153, 1128, 9627]
[6483, 1096, 2668, 960, 3325, 35, 11608, 444, 2890]
[315, 751, 1686, 589, 3066, 1296, 10505, 1286, 11164]
[13949, 1122, 8112, 892, 13589, 148, 7839, 425, 4300]
[14185, 45, 1937, 30, 1262, 890, 10243, 450, 11439]
[9346, 565, 10359, 508, 13632, 104, 5323, 242, 11621]
[14082, 926, 1330, 721, 8269, 86, 2623, 832, 12223]
[8046, 93, 12925, 1144, 1457, 76, 5883, 1138, 13088]
[7158, 118, 2139, 265, 2261, 634, 5303, 277, 13422]
[6919, 495, 3994, 1014, 6919, 136, 14844, 624, 14048]
[1008, 875, 12513, 1014, 12856, 136, 3694, 1014, 12856]
[12839, 520, 6798, 384, 4542, 520, 13974, 384, 14015]
[14560, 381, 4746, 665, 2064, 887, 2119, 246, 5995]
[2654, 619, 12592, 329, 3042, 242, 11621, 814, 5776]
[5691, 721, 8269, 86, 1220, 619, 5194, 329, 11872]
[275, 304, 1653, 712, 5776, 1058, 12131, 298, 1674]
[7268, 751, 2405, 1226, 5174, 1096, 4872, 1218, 2114]
[13801, 890, 3534, 1207, 11583, 242, 86, 814, 1300]
[12579, 892, 7802, 429, 11987, 143, 12579, 1122, 11987]
[13982, 485, 2819, 1011, 13982, 346, 3325, 35, 6885]
[13108, 805, 8449, 74, 13302, 805, 7134, 190, 12126]
[4213, 511, 10007, 1171, 11874, 89, 1414, 136, 9733]
[6478, 520, 11157, 1263, 3287, 143, 6792, 1122, 12373]
[6788, 721, 9781, 86, 2407, 583, 7106, 1147, 11455]
[11427, 296, 3534, 792, 1792, 471, 1249, 896, 86]
[9173, 53, 6856, 548, 2331, 788, 3665, 1142, 10817]
[12682, 727, 14926, 1180, 3708, 52, 49, 376, 13591]
[804, 89, 9966, 336, 10525, 1340, 10014, 751, 3158]
[13164, 58, 7181, 93, 2874, 721, 9781, 86, 10358]
[11924, 748, 5590, 1274, 11690, 548, 201, 909, 11527]
[11821, 1122, 8327, 1122, 3077, 48, 10197, 1226, 3306]
[3066, 459, 3194, 968, 6022, 1296, 13482, 573, 5928]
[6977, 1226, 4956, 856, 2754, 648, 13627, 856, 12329]
[7844, 192, 2119, 246, 10393, 192, 7555, 246, 2112]
[828, 54, 3844, 1164, 480, 242, 2983, 814, 4731]
[3042, 619, 12592, 329, 2654, 1058, 5463, 971, 2208]
[13714, 448, 8753, 71, 8943, 653, 173, 71, 13092]
[4906, 1142, 13254, 624, 4906, 1144, 9513, 76, 5340]
[9519, 296, 13346, 1207, 6978, 296, 3800, 1207, 2787]
[14738, 1053, 8621, 340, 438, 421, 6548, 485, 9332]
[10681, 355, 4994, 751, 8858, 143, 14194, 589, 8708]
[12258, 456, 13248, 459, 13837, 1263, 6676, 143, 10490]
[6869, 1122, 5382, 1122, 8351, 1278, 7254, 1053, 14925]
[7046, 445, 5590, 548, 13500, 548, 7221, 306, 3325]
[11521, 1154, 10220, 849, 4604, 634, 3957, 43, 1711]
[14691, 425, 5912, 583, 3435, 1147, 11911, 971, 13143]
[14913, 590, 2587, 883, 14913, 166, 13703, 887, 4746]
[14017, 53, 5590, 1164, 10847, 1011, 9114, 425, 2407]
[8973, 565, 4, 508, 5293, 973, 11167, 591, 5477]
[7749, 844, 2543, 65, 12042, 844, 534, 648, 5662]
[4775, 269, 6589, 1052, 14302, 573, 4821, 1321, 12018]
[11690, 845, 7668, 229, 4998, 316, 13500, 845, 3340]
[648, 589, 3535, 935, 14920, 1180, 10017, 1128, 9685]
[6526, 1103, 14722, 341, 7628, 582, 6406, 242, 13476]
[5994, 565, 4188, 508, 4350, 1053, 7622, 1128, 3843]
[12462, 601, 3325, 35, 9539, 910, 11690, 1208, 11465]
[8851, 192, 2119, 665, 2805, 381, 2119, 665, 2672]
[2048, 384, 2849, 520, 13655, 384, 2849, 520, 5332]
[8918, 751, 14861, 53, 1483, 1164, 6269, 1147, 7062]
[8164, 1011, 14381, 910, 14234, 1, 3325, 35, 11238]
[7369, 1174, 7582, 1294, 2228, 1015, 7582, 317, 7940]
[1377, 516, 3006, 93, 4432, 516, 14067, 93, 6432]
[6185, 1111, 14635, 751, 3857, 973, 10077, 310, 3857]
[10197, 1138, 13088, 277, 11988, 144, 14294, 779, 13652]
[684, 1044, 1430, 721, 8269, 86, 1626, 346, 3325]
[4885, 935, 733, 801, 9725, 1053, 4394, 421, 5590]
[593, 1122, 7581, 461, 9633, 336, 6227, 200, 9633]
[3952, 233, 9163, 1079, 13350, 49, 6781, 376, 12011]
[14353, 968, 13651, 748, 5590, 85, 11265, 786, 14933]
[2075, 1122, 4950, 1142, 13005, 624, 8395, 180, 1925]
[225, 565, 4, 508, 12328, 1226, 12297, 232, 3029]
[10217, 520, 4824, 384, 5218, 1111, 13051, 751, 1383]
[12050, 429, 9874, 1122, 1273, 1053, 4358, 1297, 14940]
[14878, 1058, 2148, 241, 9428, 136, 6842, 1111, 6022]
[11338, 595, 4744, 193, 14001, 875, 1379, 624, 582]
[3913, 143, 2257, 875, 4208, 1014, 4256, 844, 11117]
[4375, 1296, 7433, 1122, 8666, 53, 2696, 1164, 6444]
[458, 421, 6856, 85, 9904, 858, 10869, 376, 10011]
[6555, 748, 5590, 1164, 3474, 296, 10243, 1207, 9870]
[5724, 102, 1285, 963, 6615, 892, 14627, 429, 12345]
[473, 600, 2313, 872, 9302, 1164, 14515, 421, 5887]
[7612, 1122, 3918, 1340, 2720, 136, 12654, 1111, 2720]
[9009, 65, 5783, 1096, 794, 52, 8608, 316, 1480]
[12210, 1032, 4558, 1053, 4832, 1028, 6631, 859, 2844]
[13276, 1296, 11332, 565, 2593, 508, 5396, 104, 1272]
[4893, 948, 6856, 1164, 5826, 421, 1483, 1164, 5739]
[1621, 143, 10343, 589, 5105, 1201, 13605, 1142, 10817]
[6663, 890, 6727, 1207, 2460, 296, 6727, 1207, 602]
[5025, 624, 12175, 104, 5074, 242, 7834, 814, 602]
[3151, 421, 12088, 949, 1886, 319, 4309, 53, 5590]
[6780, 805, 4966, 74, 189, 805, 13401, 1053, 10737]
[4593, 65, 5650, 382, 659, 589, 5920, 1334, 14326]
[8112, 973, 10575, 589, 2200, 969, 228, 1096, 8645]
[129, 853, 13797, 1122, 3866, 589, 11771, 1296, 9568]
[10918, 991, 11629, 421, 5590, 261, 7974, 1164, 13540]
[4546, 887, 2119, 246, 9984, 8, 6421, 199, 1267]
[12425, 381, 7555, 1108, 12867, 118, 3270, 877, 12867]
[3289, 1122, 7815, 589, 12041, 751, 9150, 946, 3325]
[463, 565, 14398, 508, 3810, 461, 12297, 416, 3810]
[3095, 296, 12795, 450, 6087, 1142, 12179, 624, 6087]
[6020, 180, 12450, 1147, 12926, 565, 4415, 508, 8054]
[13325, 225, 10465, 1104, 13325, 225, 13092, 1013, 173]
[9462, 445, 5590, 1164, 14739, 721, 8269, 86, 496]
[4683, 53, 12937, 354, 7492, 233, 12937, 1339, 5320]
[11470, 346, 3325, 35, 11608, 444, 2890, 1342, 3706]
[7588, 421, 5590, 1164, 3859, 514, 12223, 1052, 207]
[12809, 207, 11122, 1088, 1214, 745, 4289, 1088, 7969]
[3158, 511, 10452, 1096, 12826, 845, 13591, 858, 13687]
[5204, 421, 14458, 1147, 2072, 565, 10423, 508, 12086]
[4622, 565, 6872, 508, 14391, 892, 12230, 429, 7254]
[869, 565, 10241, 508, 9270, 565, 7348, 508, 12755]
[8389, 1316, 9081, 1243, 5590, 789, 13928, 612, 5590]
[8911, 136, 5779, 1317, 12627, 958, 10372, 1111, 5773]
[3124, 136, 14132, 1111, 3365, 136, 14132, 1111, 3272]
[831, 1179, 8464, 1164, 14625, 306, 3325, 35, 485]
[14832, 1123, 6856, 648, 3863, 902, 13017, 35, 6856]
[13387, 721, 9781, 86, 8499, 1226, 731, 856, 11318]
[11404, 875, 10835, 853, 11404, 104, 4731, 1058, 13831]
[4946, 381, 4746, 665, 6467, 192, 7555, 246, 11057]
[12957, 805, 4986, 565, 4, 508, 13856, 565, 12891]
[10780, 589, 14613, 844, 10861, 65, 11920, 1088, 5305]
[12674, 271, 10730, 1008, 4347, 204, 8712, 1144, 9513]
[7953, 814, 3219, 1058, 5528, 1278, 13672, 589, 9592]
[1180, 104, 6685, 296, 3800, 792, 7834, 814, 5074]
[7280, 721, 8269, 86, 8215, 368, 1545, 384, 14239]
[5283, 565, 14316, 508, 9023, 330, 1470, 1328, 9680]
[14543, 62, 11100, 1246, 9772, 388, 1832, 1044, 198]
[13070, 1, 3325, 35, 11238, 960, 3325, 35, 6885]
[2780, 208, 513, 53, 5590, 1164, 13958, 1168, 14684]
[1629, 1226, 2253, 751, 13196, 589, 13235, 136, 14844]
[96, 421, 12067, 1164, 96, 1147, 8742, 180, 96]
[4457, 1122, 2325, 330, 11231, 472, 5358, 193, 14140]
[12467, 26, 733, 814, 4029, 721, 8269, 86, 1029]
[1017, 1200, 779, 488, 12223, 349, 1356, 207, 8599]
[8832, 577, 12223, 349, 1356, 104, 1051, 395, 9207]
[9825, 923, 6265, 573, 558, 136, 10355, 1111, 27]
[5887, 1164, 9447, 601, 3325, 35, 6560, 52, 9391]
[14037, 565, 7585, 508, 4920, 591, 12277, 875, 14777]
[4603, 624, 9284, 705, 4841, 450, 5841, 973, 13144]
[2754, 93, 6134, 204, 12657, 589, 1334, 1088, 9581]
[14449, 425, 4300, 583, 13028, 535, 158, 536, 6027]
[4468, 425, 448, 583, 1221, 1147, 14521, 1138, 14764]
[1352, 1096, 10877, 52, 2194, 316, 14933, 52, 6456]
[10096, 495, 5218, 624, 8844, 721, 8269, 86, 339]
[526, 421, 1483, 1164, 8854, 1164, 9197, 188, 13017]
[2093, 1044, 1741, 721, 9781, 86, 8517, 98, 2145]
